CNES;ESTABELECIMENTO;TIPO DO ESTABELECIMENTO;INE;NOME DA EQUIPE;SIGLA DA EQUIPE;MUNICÍPIO;REGIÃO DE SAÚDE;COMPETÊNCIA;INDICADOR;TER REALIZADO A PRIMEIRA CONSULTA DE PRÉ-NATAL ATÉ 12 SEMANAS DE GESTAÇÃO;TER REALIZADO PELO MENOS 07 CONSULTAS DURANTE O PERÍODO DE GESTAÇÃO PARA VALORIZAR O DIAGNÓSTICO E ACOLHIMENTO OPORTUNO;TER REALIZADO PELO MENOS 07 REGISTROS DE PRESSÃO ARTERIAL DURANTE O PERÍODO DA GESTAÇÃO;TER REALIZADO PELO MENOS 07 REGISTROS SIMULTÂNEOS DE PESO E ALTURA DURANTE O PERÍODO DA GESTAÇÃO;TER REGISTRO DE PELO MENOS 03 VISITAS DOMICILIARES DO ACS/TACS, APÓS A PRIMEIRA CONSULTA DO PRÉ-NATAL;TER REGISTRO DE UMA DOSE DE DTPA A PARTIR DA 20ª SEMANA DE CADA GESTAÇÃO;TER REGISTRO DOS TESTES RÁPIDOS OU DOS EXAMES AVALIADOS PARA SÍFILIS, HIV E HEPATITES B E C REALIZADOS NO PRIMEIRO TRIMESTRE DE CADA GESTAÇÃO;TER REGISTRO DOS TESTES RÁPIDOS OU DOS EXAMES AVALIADOS PARA SÍFILIS E HIV REALIZADOS NO TERCEIRO TRIMESTRE DE CADA GESTAÇÃO;TER REGISTRO DE PELO MENOS 01 CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O) REALIZADA DURANTE O PUERPÉRIO;TER REGISTRO DE PELO MENOS 01 VISITA DOMICILIAR POR ACS/TACS REALIZADA DURANTE O PUERPÉRIO;TER REGISTRO DE PELO MENOS 01 AVALIAÇÃO ODONTOLÓGICA REALIZADA DURANTE O PERÍODO DA GESTAÇÃO POR PROFISSIONAL CIRURGIÃ(ÃO) DENTISTA OU TÉCNICA(O) EM SAÚDE BUCAL OU AUXILIAR DE SAÚDE BUCA;SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA GESTANTES E PUÉRPERAS VINCULADAS À EQUIPE;NÚMERO TOTAL DE GESTANTES E PUÉRPERAS VINCULADAS À EQUIPE;PONTUAÇÃO
2017369;UNIDADE BASICA DE SAUDE FRANCISCO FERREIRA DE ATHAYDE;CENTRO DE SAUDE/UNIDADE BASICA;9466;RAMAIS - VILA DE LINDOIA;eSF;Itacoatiara;Médio Amazonas;Novembro;Gestantes e puérperas;23;10;17;17;16;17;22;11;5;4;18;1463;26;56.27
7497822;UNIDADE BASICA DE SAUDE NERCILIO DE SOUZA LIMA;CENTRO DE SAUDE/UNIDADE BASICA;9717;PSF III - DR. LIMA;eSF;Itapiranga;Médio Amazonas;Novembro;Gestantes e puérperas;42;20;34;40;34;21;11;13;13;10;46;2598;53;49.02
9933301;UNIDADE BASICA DE SAUDE FLUVIAL JOAO NELIO COELHO DE LIMA;UNIDADE MOVEL FLUVIAL;9709;JOAO NELIO;eSF;Itapiranga;Médio Amazonas;Novembro;Gestantes e puérperas;12;8;12;15;11;12;7;4;4;3;14;930;17;54.71
5477018;UNIDADE BASICA DE SAUDE EVANILDE SOUZA DA COSTA;CENTRO DE SAUDE/UNIDADE BASICA;9725;PSF II - IVANILDE COSTA;eSF;Itapiranga;Médio Amazonas;Novembro;Gestantes e puérperas;49;19;31;35;43;33;10;11;7;9;43;2659;55;48.35
5476755;UNIDADE BASICA DE SAUDE JOSE SMITH;CENTRO DE SAUDE/UNIDADE BASICA;9687;PSF I - JOSE SMITH;eSF;Itapiranga;Médio Amazonas;Novembro;Gestantes e puérperas;24;8;24;24;18;18;13;9;3;3;23;1527;29;52.66
3037150;UNIDADE BASICA DE SAUDE ALTAIR FERNANDES;CENTRO DE SAUDE/UNIDADE BASICA;14400;PSF - II;eSF;São Sebastião do Uatumã;Médio Amazonas;Novembro;Gestantes e puérperas;31;17;25;27;24;23;29;15;8;2;31;2119;32;66.22
3037169;UNIDADE BASICA DE SAUDE MARIA DE LOURDES MARTINS DE ALMEIDA;CENTRO DE SAUDE/UNIDADE BASICA;14419;PSF - I;eSF;São Sebastião do Uatumã;Médio Amazonas;Novembro;Gestantes e puérperas;28;13;21;21;25;19;29;15;10;6;29;1972;34;58
7482396;UNIDADE BASICA DE SAUDE DALILA MONTEIRO;CENTRO DE SAUDE/UNIDADE BASICA;2193809;PSF - VI;eSF;São Sebastião do Uatumã;Médio Amazonas;Novembro;Gestantes e puérperas;1;1;1;1;0;1;1;1;1;1;1;91;1;91
7482396;UNIDADE BASICA DE SAUDE DALILA MONTEIRO;CENTRO DE SAUDE/UNIDADE BASICA;1522116;PSF - V;eSF;São Sebastião do Uatumã;Médio Amazonas;Novembro;Gestantes e puérperas;34;16;24;23;25;18;32;13;12;7;31;2149;35;61.4
2018594;UBS ZOLIMA GARCIA;CENTRO DE SAUDE/UNIDADE BASICA;14443;ESF I - CIDADE DE SILVES;eSF;Silves;Médio Amazonas;Novembro;Gestantes e puérperas;27;13;23;22;24;18;10;10;7;8;25;1710;29;58.97
4842170;UBS PRIMEIRA DAMA MARIA DO SOCORRO GRANA;CENTRO DE SAUDE/UNIDADE BASICA;2484579;ESF V - CIDADE DE SILVES;eSF;Silves;Médio Amazonas;Novembro;Gestantes e puérperas;19;10;16;14;11;17;5;6;4;2;23;1162;27;43.04
7910541;UBS GUIOMAR DE OLIVEIRA LIRA;CENTRO DE SAUDE/UNIDADE BASICA;14451;ESF IV -SILVES/LAGO SARACA;eSF;Silves;Médio Amazonas;Novembro;Gestantes e puérperas;31;10;25;26;24;20;20;8;10;9;26;1912;39;49.03
3420094;UNIDADE BASICA DE SAUDE ANA COSTA DE MACEDO;CENTRO DE SAUDE/UNIDADE BASICA;15059;PSF - V;eSF;Urucará;Médio Amazonas;Novembro;Gestantes e puérperas;10;2;11;9;9;7;3;5;4;4;9;667;14;47.64
4004868;CENTRO DE SAUDE JUDITE TORRES DA CUNHA;CENTRO DE SAUDE/UNIDADE BASICA;15105;PSF - III;eSF;Urucará;Médio Amazonas;Novembro;Gestantes e puérperas;20;11;14;13;19;15;13;3;6;10;16;1280;28;45.71
4004868;CENTRO DE SAUDE JUDITE TORRES DA CUNHA;CENTRO DE SAUDE/UNIDADE BASICA;15091;PSF - IV;eSF;Urucará;Médio Amazonas;Novembro;Gestantes e puérperas;26;10;24;23;25;19;16;8;5;5;23;1682;38;44.26
9117938;UNIDADE BASICA DE SAUDE DR JOAO PEREIRA DE LIMA;CENTRO DE SAUDE/UNIDADE BASICA;15083;PSF - II;eSF;Urucará;Médio Amazonas;Novembro;Gestantes e puérperas;23;11;18;17;22;16;11;11;6;6;26;1526;32;47.69
3453944;UNIDADE BASICA DE SAUDE MUNDINHA MENDONCA;CENTRO DE SAUDE/UNIDADE BASICA;15075;PSF - I;eSF;Urucará;Médio Amazonas;Novembro;Gestantes e puérperas;35;10;29;27;31;27;28;16;12;6;39;2375;50;47.5
5060818;UNIDADE BASICA DE SAUDE OSVALDO DA SILVA DE OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;15067;ESF - VII;eSF;Urucará;Médio Amazonas;Novembro;Gestantes e puérperas;5;1;3;0;5;5;2;0;0;0;11;293;12;24.42
5060818;UNIDADE BASICA DE SAUDE OSVALDO DA SILVA DE OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;15113;PSF - VI;eSF;Urucará;Médio Amazonas;Novembro;Gestantes e puérperas;19;4;11;10;11;17;12;3;4;3;21;1054;23;45.83
9622934;UBS EDNA MATOS PARA;CENTRO DE SAUDE/UNIDADE BASICA;15148;EQUIPE PSF URBANA II;eSF;Urucurituba;Médio Amazonas;Novembro;Gestantes e puérperas;26;18;20;19;21;17;24;17;6;4;28;1826;32;57.06
3005364;UBS DOMINGAS ROLIM MOURAO;CENTRO DE SAUDE/UNIDADE BASICA;1687859;EQUIPE PSF URBANA V;eSF;Urucurituba;Médio Amazonas;Novembro;Gestantes e puérperas;12;3;9;7;8;8;10;6;1;2;9;687;14;49.07
7057202;UBS GERSON KETTLE;CENTRO DE SAUDE/UNIDADE BASICA;1704036;ESF URBANA VI;eSF;Urucurituba;Médio Amazonas;Novembro;Gestantes e puérperas;21;12;12;12;24;16;17;13;10;7;24;1533;26;58.96
7057202;UBS GERSON KETTLE;CENTRO DE SAUDE/UNIDADE BASICA;15180;EQUIPE PSF URBANA III;eSF;Urucurituba;Médio Amazonas;Novembro;Gestantes e puérperas;19;9;13;14;16;12;20;10;5;4;17;1270;21;60.48
9622934;UBS EDNA MATOS PARA;CENTRO DE SAUDE/UNIDADE BASICA;1670050;EQUIPE PSF URBANA IV;eSF;Urucurituba;Médio Amazonas;Novembro;Gestantes e puérperas;15;4;4;4;10;8;13;4;3;3;15;762;19;40.11
287539;UBS DR DAVID CARDENAS BENAVENTE;CENTRO DE SAUDE/UNIDADE BASICA;15164;EQUIPE PSF RURAL II;eSF;Urucurituba;Médio Amazonas;Novembro;Gestantes e puérperas;24;5;23;22;22;12;23;7;5;2;25;1554;26;59.77
3005364;UBS DOMINGAS ROLIM MOURAO;CENTRO DE SAUDE/UNIDADE BASICA;15121;EQUIPE PSF URBANA I;eSF;Urucurituba;Médio Amazonas;Novembro;Gestantes e puérperas;6;5;10;10;12;11;6;5;4;3;14;780;14;55.71
9991018;UNIDADE BASICA DE SAUDE MARIA DA CONCEICAO TRINDADE;CENTRO DE SAUDE/UNIDADE BASICA;1696327;EQUIPE CONCEICAO;eSF;Barreirinha;Baixo Amazonas;Janeiro;Gestantes e puérperas;20;7;8;8;15;6;16;8;5;5;14;1028;22;46.73
2708108;CENTRO DE SAUDE GIOVANNA GALLI;CENTRO DE SAUDE/UNIDADE BASICA;7382;SAUDE DA FAMILIA;eSF;Barreirinha;Baixo Amazonas;Janeiro;Gestantes e puérperas;25;14;22;22;27;21;15;24;4;18;30;2023;41;49.34
9453679;UNIDADE BASICA DE SAUDE IRENE BABA DA COSTA;CENTRO DE SAUDE/UNIDADE BASICA;1676970;NOVA CONQUISTA;eSF;Barreirinha;Baixo Amazonas;Janeiro;Gestantes e puérperas;29;13;22;20;29;25;16;7;13;8;32;1955;39;50.13
2708108;CENTRO DE SAUDE GIOVANNA GALLI;CENTRO DE SAUDE/UNIDADE BASICA;7366;SAUDE BAE;eSF;Barreirinha;Baixo Amazonas;Janeiro;Gestantes e puérperas;31;10;17;17;19;20;21;11;12;9;24;1750;33;53.03
2016362;UBS HERMINIA MARIA SIMOES;CENTRO DE SAUDE/UNIDADE BASICA;7587;ESF CENTRO;eSF;Boa Vista do Ramos;Baixo Amazonas;Janeiro;Gestantes e puérperas;20;13;14;15;14;13;17;11;8;10;22;1433;26;55.12
270431;UBS MARIA DO SOCORRO OLIVEIRA MATOS;CENTRO DE SAUDE/UNIDADE BASICA;2275554;ESF MONTE SIAO;eSF;Boa Vista do Ramos;Baixo Amazonas;Janeiro;Gestantes e puérperas;30;11;18;18;19;17;24;6;3;7;24;1623;35;46.37
4143493;UBS RAIMUNDO ROLIM DA CRUZ;CENTRO DE SAUDE/UNIDADE BASICA;7609;ESF ESPERANCA;eSF;Boa Vista do Ramos;Baixo Amazonas;Janeiro;Gestantes e puérperas;27;13;27;25;23;16;23;9;3;8;25;1818;36;50.5
2708825;UNIDADE BASICA DE SAUDE JOSE RESK MAKLOUF;CENTRO DE SAUDE/UNIDADE BASICA;9504;CENTRO;eSF;Itacoatiara;Médio Amazonas;Janeiro;Gestantes e puérperas;26;10;15;15;11;8;24;5;6;3;28;1385;31;44.68
6790801;UNIDADE BASICA DE SAUDE IPORA;CENTRO DE SAUDE/UNIDADE BASICA;9628;IPORA;eSF;Itacoatiara;Médio Amazonas;Janeiro;Gestantes e puérperas;13;4;9;8;10;6;11;2;2;2;8;688;14;49.14
2017342;UNIDADE BASICA DE SAUDE EUDOCIA DE OLIVEIRA DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;9407;POLO I;eSF;Itacoatiara;Médio Amazonas;Janeiro;Gestantes e puérperas;13;7;9;9;9;9;9;6;5;2;15;850;15;56.67
2017369;UNIDADE BASICA DE SAUDE FRANCISCO FERREIRA DE ATHAYDE;CENTRO DE SAUDE/UNIDADE BASICA;1507214;VILA DE LINDOIA-ESTRADA AM 010;eSF;Itacoatiara;Médio Amazonas;Janeiro;Gestantes e puérperas;11;2;4;5;9;6;8;2;1;1;10;542;12;45.17
2017326;UNIDADE BASICA DE SAUDE PAULO GOMES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;9350;SAO FRANCISCO;eSF;Itacoatiara;Médio Amazonas;Janeiro;Gestantes e puérperas;50;29;40;40;42;36;48;25;8;17;55;3560;60;59.33
2017342;UNIDADE BASICA DE SAUDE EUDOCIA DE OLIVEIRA DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;9393;VILA DE NOVO REMANSO;eSF;Itacoatiara;Médio Amazonas;Janeiro;Gestantes e puérperas;14;8;10;10;9;5;13;9;8;5;12;941;17;55.35
2017342;UNIDADE BASICA DE SAUDE EUDOCIA DE OLIVEIRA DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;1528998;NOVO REMANSO II;eSF;Itacoatiara;Médio Amazonas;Janeiro;Gestantes e puérperas;42;8;19;20;19;18;36;8;7;4;37;2004;48;41.75
6004660;UNIDADE BASICA DE SAUDE EXPEDITA HOLANDA DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;1501623;VILA DO ENGENHO RIBEIRINHO;eSF;Itacoatiara;Médio Amazonas;Janeiro;Gestantes e puérperas;17;3;9;9;12;14;14;2;2;1;11;863;17;50.76
5606667;UNIDADE BASICA DE SAUDE BERNARDINO DESSIMONI;CENTRO DE SAUDE/UNIDADE BASICA;9571;MAMOUD AMED FILHO;eSF;Itacoatiara;Médio Amazonas;Janeiro;Gestantes e puérperas;43;26;36;38;28;18;41;7;12;8;47;2779;63;44.11
2708825;UNIDADE BASICA DE SAUDE JOSE RESK MAKLOUF;CENTRO DE SAUDE/UNIDADE BASICA;9490;SANTA LUZIA/CENTRO;eSF;Itacoatiara;Médio Amazonas;Janeiro;Gestantes e puérperas;20;6;10;10;11;6;17;6;4;4;21;1055;26;40.58
5606667;UNIDADE BASICA DE SAUDE BERNARDINO DESSIMONI;CENTRO DE SAUDE/UNIDADE BASICA;9555;EDUARDO BRAGA II/JARDIM FLORES;eSF;Itacoatiara;Médio Amazonas;Janeiro;Gestantes e puérperas;42;17;20;22;13;15;39;19;12;10;41;2292;46;49.83
2017350;UNIDADE BASICA DE SAUDE SANTO ANTONIO;CENTRO DE SAUDE/UNIDADE BASICA;9415;S. RAIMUNDO/PICARREIRA/A. COST;eSF;Itacoatiara;Médio Amazonas;Janeiro;Gestantes e puérperas;45;23;31;35;34;23;43;19;21;15;46;3060;55;55.64
2017350;UNIDADE BASICA DE SAUDE SANTO ANTONIO;CENTRO DE SAUDE/UNIDADE BASICA;9458;SANTO ANTONIO;eSF;Itacoatiara;Médio Amazonas;Janeiro;Gestantes e puérperas;38;24;29;29;18;22;39;15;2;8;38;2396;41;58.44
2708825;UNIDADE BASICA DE SAUDE JOSE RESK MAKLOUF;CENTRO DE SAUDE/UNIDADE BASICA;9474;IRACY II;eSF;Itacoatiara;Médio Amazonas;Janeiro;Gestantes e puérperas;30;11;16;15;13;11;29;6;7;6;26;1560;33;47.27
2013827;UNIDADE BASICA DE SAUDE NICOLAS EUTHEMES LEKAKIS NETO;CENTRO DE SAUDE/UNIDADE BASICA;9334;JAUARY I;eSF;Itacoatiara;Médio Amazonas;Janeiro;Gestantes e puérperas;30;19;27;28;20;21;28;12;15;12;34;2244;42;53.43
6004660;UNIDADE BASICA DE SAUDE EXPEDITA HOLANDA DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;9598;VILA DE ENGENHO;eSF;Itacoatiara;Médio Amazonas;Janeiro;Gestantes e puérperas;39;16;22;22;27;21;32;4;8;6;36;2136;43;49.67
2017326;UNIDADE BASICA DE SAUDE PAULO GOMES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;9377;SAO CRISTOVAO;eSF;Itacoatiara;Médio Amazonas;Janeiro;Gestantes e puérperas;28;18;20;20;23;19;24;9;8;9;27;1873;31;60.42
2013827;UNIDADE BASICA DE SAUDE NICOLAS EUTHEMES LEKAKIS NETO;CENTRO DE SAUDE/UNIDADE BASICA;9318;SAO JORGE;eSF;Itacoatiara;Médio Amazonas;Janeiro;Gestantes e puérperas;42;17;25;26;25;28;37;9;17;12;41;2553;55;46.42
6804683;UNIDADE BASICA DE SAUDE VILA DO BATISTA;CENTRO DE SAUDE/UNIDADE BASICA;9636;RIO ARARI - II;eSF;Itacoatiara;Médio Amazonas;Janeiro;Gestantes e puérperas;28;7;13;36;34;23;27;9;10;11;36;2134;41;52.05
2017334;UNIDADE BASICA DE SAUDE MANOEL MENDES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;2417871;PORANGA III;eSF;Itacoatiara;Médio Amazonas;Janeiro;Gestantes e puérperas;22;7;11;12;12;9;21;4;3;2;21;1138;22;51.73
2017334;UNIDADE BASICA DE SAUDE MANOEL MENDES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;9385;JACAREZINHO - PORANGA - NOVA;eSF;Itacoatiara;Médio Amazonas;Janeiro;Gestantes e puérperas;38;15;20;20;15;23;38;10;10;5;38;2126;41;51.85
2017334;UNIDADE BASICA DE SAUDE MANOEL MENDES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;1467158;COLONIA - PEDREIRAS;eSF;Itacoatiara;Médio Amazonas;Janeiro;Gestantes e puérperas;31;18;23;22;21;26;29;16;8;8;33;2146;36;59.61
2017350;UNIDADE BASICA DE SAUDE SANTO ANTONIO;CENTRO DE SAUDE/UNIDADE BASICA;9423;TIRADENTES;eSF;Itacoatiara;Médio Amazonas;Janeiro;Gestantes e puérperas;35;22;26;26;18;19;34;13;6;12;32;2222;41;54.2
4311450;UNIDADE BASICA DE SAUDE OLGA MENEZES DE FREITAS;CENTRO DE SAUDE/UNIDADE BASICA;2385686;SAO PEDRO DO IRACEMA;eSF;Itacoatiara;Médio Amazonas;Janeiro;Gestantes e puérperas;16;8;9;9;10;2;6;6;3;5;9;763;16;47.69
2013827;UNIDADE BASICA DE SAUDE NICOLAS EUTHEMES LEKAKIS NETO;CENTRO DE SAUDE/UNIDADE BASICA;9326;JAUARY II;eSF;Itacoatiara;Médio Amazonas;Janeiro;Gestantes e puérperas;18;8;11;11;14;13;18;13;8;10;23;1341;30;44.7
6790771;UNIDADE BASICA DE SAUDE MANOEL ELOI RONDON;CENTRO DE SAUDE/UNIDADE BASICA;9601;POLO VI PSF;eSF;Itacoatiara;Médio Amazonas;Janeiro;Gestantes e puérperas;45;16;23;39;39;21;46;17;13;17;50;2979;57;52.26
5606667;UNIDADE BASICA DE SAUDE BERNARDINO DESSIMONI;CENTRO DE SAUDE/UNIDADE BASICA;9563;EDUARDO BRAGA I E JARDIM FLORE;eSF;Itacoatiara;Médio Amazonas;Janeiro;Gestantes e puérperas;35;19;23;24;14;16;36;16;12;6;40;2204;49;44.98
2017326;UNIDADE BASICA DE SAUDE PAULO GOMES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;9342;NOGUEIRA JUNIOR/JARDIM AMANDA;eSF;Itacoatiara;Médio Amazonas;Janeiro;Gestantes e puérperas;35;22;25;24;24;21;30;16;13;11;34;2330;45;51.78
2017369;UNIDADE BASICA DE SAUDE FRANCISCO FERREIRA DE ATHAYDE;CENTRO DE SAUDE/UNIDADE BASICA;9466;RAMAIS - VILA DE LINDOIA;eSF;Itacoatiara;Médio Amazonas;Janeiro;Gestantes e puérperas;29;12;15;18;15;10;28;10;7;7;22;1586;30;52.87
7497822;UNIDADE BASICA DE SAUDE NERCILIO DE SOUZA LIMA;CENTRO DE SAUDE/UNIDADE BASICA;9717;PSF III - DR. LIMA;eSF;Itapiranga;Médio Amazonas;Janeiro;Gestantes e puérperas;41;27;36;39;28;40;11;19;19;12;45;2894;60;48.23
9933301;UNIDADE BASICA DE SAUDE FLUVIAL JOAO NELIO COELHO DE LIMA;UNIDADE MOVEL FLUVIAL;9709;JOAO NELIO;eSF;Itapiranga;Médio Amazonas;Janeiro;Gestantes e puérperas;9;3;9;9;1;9;6;6;2;0;8;567;13;43.62
5477018;UNIDADE BASICA DE SAUDE EVANILDE SOUZA DA COSTA;CENTRO DE SAUDE/UNIDADE BASICA;9725;PSF II - IVANILDE COSTA;eSF;Itapiranga;Médio Amazonas;Janeiro;Gestantes e puérperas;15;5;7;7;10;9;3;0;2;1;10;636;21;30.29
5476755;UNIDADE BASICA DE SAUDE JOSE SMITH;CENTRO DE SAUDE/UNIDADE BASICA;9687;PSF I - JOSE SMITH;eSF;Itapiranga;Médio Amazonas;Janeiro;Gestantes e puérperas;18;6;18;20;15;14;4;8;4;6;20;1215;28;43.39
2019485;CENTRO DE SAUDE CECILIA DE OLIVEIRA SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;2392895;EAP CECILIA DE OLIVEIRA 02;eAP;Maués;Baixo Amazonas;Janeiro;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7249624;CENTRO DE SAUDE SANTA TERESA;CENTRO DE SAUDE/UNIDADE BASICA;2417480;ESF003 SANTA TERESA;eSF;Maués;Baixo Amazonas;Janeiro;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019485;CENTRO DE SAUDE CECILIA DE OLIVEIRA SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;2414171;ESF002 CECILIA DE OLIVEIRA;eSF;Maués;Baixo Amazonas;Janeiro;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019477;CENTRO DE SAUDE JORGE DE ALMEIDA BRITO;CENTRO DE SAUDE/UNIDADE BASICA;2399458;ESF003 JORGE BRITO;eSF;Maués;Baixo Amazonas;Janeiro;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019515;CENTRO DE SAUDE FRANCISCO SERGIO DE OLIVEIRA LEITE;CENTRO DE SAUDE/UNIDADE BASICA;2414120;ESF003 FSOL;eSF;Maués;Baixo Amazonas;Janeiro;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019493;CENTRO DE SAUDE ARACY MAFRA MONTEIRO;CENTRO DE SAUDE/UNIDADE BASICA;1684140;ESF002 - ARACY MAFRA;eSF;Maués;Baixo Amazonas;Janeiro;Gestantes e puérperas;8;5;7;7;0;6;8;1;3;0;10;503;11;45.73
2019477;CENTRO DE SAUDE JORGE DE ALMEIDA BRITO;CENTRO DE SAUDE/UNIDADE BASICA;2399423;ESF002 JORGE BRITO;eSF;Maués;Baixo Amazonas;Janeiro;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019485;CENTRO DE SAUDE CECILIA DE OLIVEIRA SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;2414198;ESF003 CECILIA DE OLIVEIRA;eSF;Maués;Baixo Amazonas;Janeiro;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019507;CENTRO DE SAUDE IRMA VERONICA KUMAGAI;CENTRO DE SAUDE/UNIDADE BASICA;2417901;ESF002 IRMA VERONICA;eSF;Maués;Baixo Amazonas;Janeiro;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019507;CENTRO DE SAUDE IRMA VERONICA KUMAGAI;CENTRO DE SAUDE/UNIDADE BASICA;12971;ESF001 IRMA VERONICA;eSF;Maués;Baixo Amazonas;Janeiro;Gestantes e puérperas;12;2;6;6;0;9;11;0;2;0;5;489;15;32.6
7249624;CENTRO DE SAUDE SANTA TERESA;CENTRO DE SAUDE/UNIDADE BASICA;1634119;ESF002 SANTA TERESA;eSF;Maués;Baixo Amazonas;Janeiro;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019515;CENTRO DE SAUDE FRANCISCO SERGIO DE OLIVEIRA LEITE;CENTRO DE SAUDE/UNIDADE BASICA;13005;ESF001 FSOL;eSF;Maués;Baixo Amazonas;Janeiro;Gestantes e puérperas;8;2;6;6;0;0;8;1;1;0;6;350;8;43.75
2019515;CENTRO DE SAUDE FRANCISCO SERGIO DE OLIVEIRA LEITE;CENTRO DE SAUDE/UNIDADE BASICA;2392909;EAP FSOL 01;eAP;Maués;Baixo Amazonas;Janeiro;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019477;CENTRO DE SAUDE JORGE DE ALMEIDA BRITO;CENTRO DE SAUDE/UNIDADE BASICA;12874;ESF001 JORGE BRITO;eSF;Maués;Baixo Amazonas;Janeiro;Gestantes e puérperas;45;14;27;28;7;25;36;8;7;1;40;2187;57;38.37
7249624;CENTRO DE SAUDE SANTA TERESA;CENTRO DE SAUDE/UNIDADE BASICA;12912;ESF001 SANTA TERESA;eSF;Maués;Baixo Amazonas;Janeiro;Gestantes e puérperas;2;2;3;2;0;2;2;2;1;0;3;173;5;34.6
2019485;CENTRO DE SAUDE CECILIA DE OLIVEIRA SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;1623230;ESFR CECILIA DE OLIVEIRA 02;eSF;Maués;Baixo Amazonas;Janeiro;Gestantes e puérperas;2;0;0;0;0;1;1;0;2;0;2;74;4;18.5
2019485;CENTRO DE SAUDE CECILIA DE OLIVEIRA SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;12904;ESF001 CECILIA DE OLIVEIRA;eSF;Maués;Baixo Amazonas;Janeiro;Gestantes e puérperas;22;5;13;12;1;10;16;3;2;1;15;922;28;32.93
2019515;CENTRO DE SAUDE FRANCISCO SERGIO DE OLIVEIRA LEITE;CENTRO DE SAUDE/UNIDADE BASICA;1623222;ESF002 FSOL;eSF;Maués;Baixo Amazonas;Janeiro;Gestantes e puérperas;1;0;0;0;0;0;1;0;0;0;0;19;1;19
2019515;CENTRO DE SAUDE FRANCISCO SERGIO DE OLIVEIRA LEITE;CENTRO DE SAUDE/UNIDADE BASICA;2392917;EAP FSOL 02;eAP;Maués;Baixo Amazonas;Janeiro;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019493;CENTRO DE SAUDE ARACY MAFRA MONTEIRO;CENTRO DE SAUDE/UNIDADE BASICA;12939;ESF001 - ARACY MAFRA;eSF;Maués;Baixo Amazonas;Janeiro;Gestantes e puérperas;3;1;4;4;0;3;3;1;0;0;5;219;6;36.5
2016508;POSTO DE SAUDE MUNICIPAL NOSSA SENHORA ASSUNCAO;POSTO DE SAUDE;13048;ESF NOSSA SENHORA ASSUNCAO;eSF;Nhamundá;Baixo Amazonas;Janeiro;Gestantes e puérperas;14;7;5;8;12;12;3;3;8;8;18;896;19;47.16
2016532;POSTO DE SAUDE MUNICIPAL JOSE EVANGELISTA;POSTO DE SAUDE;1687034;ESF BAIRRO SANTO ANTONIO;eSF;Nhamundá;Baixo Amazonas;Janeiro;Gestantes e puérperas;4;0;0;0;1;7;0;0;0;0;2;130;10;13
2016532;POSTO DE SAUDE MUNICIPAL JOSE EVANGELISTA;POSTO DE SAUDE;13056;ESF GILBERTO MESTRINHO;eSF;Nhamundá;Baixo Amazonas;Janeiro;Gestantes e puérperas;19;5;8;11;9;14;5;6;3;5;10;874;25;34.96
3090825;CENTRO DE SAUDE PADRE FRANCISCO LUPINO;CENTRO DE SAUDE/UNIDADE BASICA;2301628;ESF VILA AMAZONIA;eSF;Parintins;Baixo Amazonas;Janeiro;Gestantes e puérperas;23;6;11;11;9;10;19;1;9;3;21;1130;33;34.24
