CNES,ESTABELECIMENTO,TIPO DO ESTABELECIMENTO,INE,NOME DA EQUIPE,SIGLA DA EQUIPE,MUNICÍPIO,REGIÃO DE SAÚDE,COMPETÊNCIA,INDICADOR,TER REALIZADO A PRIMEIRA CONSULTA DE PRÉ-NATAL ATÉ 12 SEMANAS DE GESTAÇÃO,TER REALIZADO PELO MENOS 07 CONSULTAS DURANTE O PERÍODO DE GESTAÇÃO PARA VALORIZAR O DIAGNÓSTICO E ACOLHIMENTO OPORTUNO,TER REALIZADO PELO MENOS 07 REGISTROS DE PRESSÃO ARTERIAL DURANTE O PERÍODO DA GESTAÇÃO,TER REALIZADO PELO MENOS 07 REGISTROS SIMULTÂNEOS DE PESO E ALTURA DURANTE O PERÍODO DA GESTAÇÃO,"TER REGISTRO DE PELO MENOS 03 VISITAS DOMICILIARES DO ACS/TACS, APÓS A PRIMEIRA CONSULTA DO PRÉ-NATAL",TER REGISTRO DE UMA DOSE DE DTPA A PARTIR DA 20ª SEMANA DE CADA GESTAÇÃO,"TER REGISTRO DOS TESTES RÁPIDOS OU DOS EXAMES AVALIADOS PARA SÍFILIS, HIV E HEPATITES B E C REALIZADOS NO PRIMEIRO TRIMESTRE DE CADA GESTAÇÃO",TER REGISTRO DOS TESTES RÁPIDOS OU DOS EXAMES AVALIADOS PARA SÍFILIS E HIV REALIZADOS NO TERCEIRO TRIMESTRE DE CADA GESTAÇÃO,TER REGISTRO DE PELO MENOS 01 CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O) REALIZADA DURANTE O PUERPÉRIO,TER REGISTRO DE PELO MENOS 01 VISITA DOMICILIAR POR ACS/TACS REALIZADA DURANTE O PUERPÉRIO,TER REGISTRO DE PELO MENOS 01 AVALIAÇÃO ODONTOLÓGICA REALIZADA DURANTE O PERÍODO DA GESTAÇÃO POR PROFISSIONAL CIRURGIÃ(ÃO) DENTISTA OU TÉCNICA(O) EM SAÚDE BUCAL OU AUXILIAR DE SAÚDE BUCA,SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA GESTANTES E PUÉRPERAS VINCULADAS À EQUIPE,NÚMERO TOTAL DE GESTANTES E PUÉRPERAS VINCULADAS À EQUIPE,PONTUAÇÃO
3544915,UNIDADE DE SAUDE DA FAMILIA DULCE DE ARAUJO ANDRADE SENA,CENTRO DE SAUDE/UNIDADE BASICA,0000005096,USF DULCE ARAUJO ANDRADE SENA,eSF,Feijó,Juruá/Tarauacá e Envira,Fevereiro,Cuidado com a Gestante e Puérpera,6,3,2,1,2,6,3,0,0,1,3,249,12,20.75
3544915,UNIDADE DE SAUDE DA FAMILIA DULCE DE ARAUJO ANDRADE SENA,CENTRO DE SAUDE/UNIDADE BASICA,0000005096,USF DULCE ARAUJO ANDRADE SENA,eSF,Feijó,Juruá/Tarauacá e Envira,Março,Cuidado com a Gestante e Puérpera,6,2,3,0,1,7,4,0,0,0,1,222,12,18.50
3544915,UNIDADE DE SAUDE DA FAMILIA DULCE DE ARAUJO ANDRADE SENA,CENTRO DE SAUDE/UNIDADE BASICA,0000005096,USF DULCE ARAUJO ANDRADE SENA,eSF,Feijó,Juruá/Tarauacá e Envira,Abril,Cuidado com a Gestante e Puérpera,8,4,5,2,3,9,4,2,0,0,2,359,15,23.93
3544915,UNIDADE DE SAUDE DA FAMILIA DULCE DE ARAUJO ANDRADE SENA,CENTRO DE SAUDE/UNIDADE BASICA,0000005096,USF DULCE ARAUJO ANDRADE SENA,eSF,Feijó,Juruá/Tarauacá e Envira,Maio,Cuidado com a Gestante e Puérpera,11,8,7,5,5,13,7,4,0,0,3,578,20,28.90
3544915,UNIDADE DE SAUDE DA FAMILIA DULCE DE ARAUJO ANDRADE SENA,CENTRO DE SAUDE/UNIDADE BASICA,0000005096,USF DULCE ARAUJO ANDRADE SENA,eSF,Feijó,Juruá/Tarauacá e Envira,Junho,Cuidado com a Gestante e Puérpera,16,10,10,6,7,14,9,6,0,1,7,790,25,31.6
3544915,UNIDADE DE SAUDE DA FAMILIA DULCE DE ARAUJO ANDRADE SENA,CENTRO DE SAUDE/UNIDADE BASICA,0000005096,USF DULCE ARAUJO ANDRADE SENA,eSF,Feijó,Juruá/Tarauacá e Envira,Julho,Cuidado com a Gestante e Puérpera,16,10,11,8,11,13,8,9,1,5,6,898,23,39.04
3544915,UNIDADE DE SAUDE DA FAMILIA DULCE DE ARAUJO ANDRADE SENA,CENTRO DE SAUDE/UNIDADE BASICA,0000005096,USF DULCE ARAUJO ANDRADE SENA,eSF,Feijó,Juruá/Tarauacá e Envira,Agosto,Cuidado com a Gestante e Puérpera,14,9,9,6,12,13,8,7,0,5,6,815,20,40.75
6934013,U S F DR JOSE LUIZ DE SOUZA,CENTRO DE SAUDE/UNIDADE BASICA,0000005126,DR. JOSE LUIZ DE SOUZA,eSF,Feijó,Juruá/Tarauacá e Envira,Janeiro,Cuidado com a Gestante e Puérpera,15,6,10,8,4,10,13,7,1,2,15,834,21,39.71
6934013,U S F DR JOSE LUIZ DE SOUZA,CENTRO DE SAUDE/UNIDADE BASICA,0000005126,DR. JOSE LUIZ DE SOUZA,eSF,Feijó,Juruá/Tarauacá e Envira,Fevereiro,Cuidado com a Gestante e Puérpera,13,5,11,10,5,11,11,7,2,5,12,841,20,42.05
6934013,U S F DR JOSE LUIZ DE SOUZA,CENTRO DE SAUDE/UNIDADE BASICA,0000005126,DR. JOSE LUIZ DE SOUZA,eSF,Feijó,Juruá/Tarauacá e Envira,Março,Cuidado com a Gestante e Puérpera,14,6,13,13,7,13,13,5,4,3,15,968,20,48.40
6934013,U S F DR JOSE LUIZ DE SOUZA,CENTRO DE SAUDE/UNIDADE BASICA,0000005126,DR. JOSE LUIZ DE SOUZA,eSF,Feijó,Juruá/Tarauacá e Envira,Abril,Cuidado com a Gestante e Puérpera,12,7,8,8,6,9,10,3,4,2,11,732,15,48.80
6934013,U S F DR JOSE LUIZ DE SOUZA,CENTRO DE SAUDE/UNIDADE BASICA,0000005126,DR. JOSE LUIZ DE SOUZA,eSF,Feijó,Juruá/Tarauacá e Envira,Maio,Cuidado com a Gestante e Puérpera,13,5,7,7,7,9,11,4,2,3,14,751,18,41.72
6934013,U S F DR JOSE LUIZ DE SOUZA,CENTRO DE SAUDE/UNIDADE BASICA,0000005126,DR. JOSE LUIZ DE SOUZA,eSF,Feijó,Juruá/Tarauacá e Envira,Junho,Cuidado com a Gestante e Puérpera,12,7,8,8,6,10,11,4,6,7,14,849,19,44.68
6934013,U S F DR JOSE LUIZ DE SOUZA,CENTRO DE SAUDE/UNIDADE BASICA,0000005126,DR. JOSE LUIZ DE SOUZA,eSF,Feijó,Juruá/Tarauacá e Envira,Julho,Cuidado com a Gestante e Puérpera,13,6,7,7,5,11,12,4,5,6,16,841,19,44.26
6934013,U S F DR JOSE LUIZ DE SOUZA,CENTRO DE SAUDE/UNIDADE BASICA,0000005126,DR. JOSE LUIZ DE SOUZA,eSF,Feijó,Juruá/Tarauacá e Envira,Agosto,Cuidado com a Gestante e Puérpera,13,5,10,9,6,10,10,4,4,7,13,832,19,43.79
7014147,U S F ANTONIO DOMINGOS RODRIGUES,CENTRO DE SAUDE/UNIDADE BASICA,0000005134,USF ANTONIO DOMINGOS RODRIGUES,eSF,Feijó,Juruá/Tarauacá e Envira,Janeiro,Cuidado com a Gestante e Puérpera,9,4,4,4,4,9,7,6,4,4,12,612,17,36.00
7014147,U S F ANTONIO DOMINGOS RODRIGUES,CENTRO DE SAUDE/UNIDADE BASICA,0000005134,USF ANTONIO DOMINGOS RODRIGUES,eSF,Feijó,Juruá/Tarauacá e Envira,Fevereiro,Cuidado com a Gestante e Puérpera,10,5,5,3,3,10,8,6,4,5,12,649,17,38.18
7014147,U S F ANTONIO DOMINGOS RODRIGUES,CENTRO DE SAUDE/UNIDADE BASICA,0000005134,USF ANTONIO DOMINGOS RODRIGUES,eSF,Feijó,Juruá/Tarauacá e Envira,Março,Cuidado com a Gestante e Puérpera,7,5,5,2,6,9,6,5,2,4,10,556,14,39.71
7014147,U S F ANTONIO DOMINGOS RODRIGUES,CENTRO DE SAUDE/UNIDADE BASICA,0000005134,USF ANTONIO DOMINGOS RODRIGUES,eSF,Feijó,Juruá/Tarauacá e Envira,Abril,Cuidado com a Gestante e Puérpera,6,4,5,2,4,6,5,2,0,3,8,411,11,37.36
7014147,U S F ANTONIO DOMINGOS RODRIGUES,CENTRO DE SAUDE/UNIDADE BASICA,0000005134,USF ANTONIO DOMINGOS RODRIGUES,eSF,Feijó,Juruá/Tarauacá e Envira,Maio,Cuidado com a Gestante e Puérpera,8,8,9,6,6,9,6,6,1,2,11,656,17,38.59
7014147,U S F ANTONIO DOMINGOS RODRIGUES,CENTRO DE SAUDE/UNIDADE BASICA,0000005134,USF ANTONIO DOMINGOS RODRIGUES,eSF,Feijó,Juruá/Tarauacá e Envira,Junho,Cuidado com a Gestante e Puérpera,10,9,10,7,7,9,7,7,4,5,11,784,19,41.26
7014147,U S F ANTONIO DOMINGOS RODRIGUES,CENTRO DE SAUDE/UNIDADE BASICA,0000005134,USF ANTONIO DOMINGOS RODRIGUES,eSF,Feijó,Juruá/Tarauacá e Envira,Julho,Cuidado com a Gestante e Puérpera,10,7,7,5,8,8,8,4,3,5,8,667,16,41.69
7014147,U S F ANTONIO DOMINGOS RODRIGUES,CENTRO DE SAUDE/UNIDADE BASICA,0000005134,USF ANTONIO DOMINGOS RODRIGUES,eSF,Feijó,Juruá/Tarauacá e Envira,Agosto,Cuidado com a Gestante e Puérpera,9,4,4,3,9,6,7,3,2,3,9,540,14,38.57
7797494,U S F FLORINDA VIEIRA DA COSTA,CENTRO DE SAUDE/UNIDADE BASICA,0001584189,U S F FLORINDA VIEIRA DA COSTA,eSF,Feijó,Juruá/Tarauacá e Envira,Janeiro,Cuidado com a Gestante e Puérpera,7,0,0,0,2,3,4,1,0,0,2,178,11,16.18
7797494,U S F FLORINDA VIEIRA DA COSTA,CENTRO DE SAUDE/UNIDADE BASICA,0001584189,U S F FLORINDA VIEIRA DA COSTA,eSF,Feijó,Juruá/Tarauacá e Envira,Fevereiro,Cuidado com a Gestante e Puérpera,9,0,0,0,2,4,4,3,0,0,2,225,13,17.31
7797494,U S F FLORINDA VIEIRA DA COSTA,CENTRO DE SAUDE/UNIDADE BASICA,0001584189,U S F FLORINDA VIEIRA DA COSTA,eSF,Feijó,Juruá/Tarauacá e Envira,Março,Cuidado com a Gestante e Puérpera,7,2,2,2,1,3,3,3,1,1,1,241,11,21.91
7797494,U S F FLORINDA VIEIRA DA COSTA,CENTRO DE SAUDE/UNIDADE BASICA,0001584189,U S F FLORINDA VIEIRA DA COSTA,eSF,Feijó,Juruá/Tarauacá e Envira,Abril,Cuidado com a Gestante e Puérpera,11,3,5,4,2,6,5,4,4,1,1,425,15,28.33
7797494,U S F FLORINDA VIEIRA DA COSTA,CENTRO DE SAUDE/UNIDADE BASICA,0001584189,U S F FLORINDA VIEIRA DA COSTA,eSF,Feijó,Juruá/Tarauacá e Envira,Maio,Cuidado com a Gestante e Puérpera,13,6,8,7,3,5,6,4,4,2,4,571,18,31.72
7797494,U S F FLORINDA VIEIRA DA COSTA,CENTRO DE SAUDE/UNIDADE BASICA,0001584189,U S F FLORINDA VIEIRA DA COSTA,eSF,Feijó,Juruá/Tarauacá e Envira,Junho,Cuidado com a Gestante e Puérpera,13,6,6,5,5,5,8,4,3,0,3,535,17,31.47
7797494,U S F FLORINDA VIEIRA DA COSTA,CENTRO DE SAUDE/UNIDADE BASICA,0001584189,U S F FLORINDA VIEIRA DA COSTA,eSF,Feijó,Juruá/Tarauacá e Envira,Julho,Cuidado com a Gestante e Puérpera,15,5,6,5,6,5,10,5,2,3,5,618,18,34.33
7797494,U S F FLORINDA VIEIRA DA COSTA,CENTRO DE SAUDE/UNIDADE BASICA,0001584189,U S F FLORINDA VIEIRA DA COSTA,eSF,Feijó,Juruá/Tarauacá e Envira,Agosto,Cuidado com a Gestante e Puérpera,14,7,8,7,7,4,9,6,1,4,8,689,17,40.53
5354072,UNIDADE DE SAUDE DA FAMILIA ANTONIO RODRIGUES DOURADO,CENTRO DE SAUDE/UNIDADE BASICA,0000005150,URBANA,eSF,Jordão,Baixo Acre,Janeiro,Cuidado com a Gestante e Puérpera,25,9,14,13,17,19,24,8,3,4,17,"1,402",35,40.06
5354072,UNIDADE DE SAUDE DA FAMILIA ANTONIO RODRIGUES DOURADO,CENTRO DE SAUDE/UNIDADE BASICA,0000005150,URBANA,eSF,Jordão,Baixo Acre,Fevereiro,Cuidado com a Gestante e Puérpera,17,10,11,11,10,15,16,6,3,2,12,"1,034",26,39.77
5354072,UNIDADE DE SAUDE DA FAMILIA ANTONIO RODRIGUES DOURADO,CENTRO DE SAUDE/UNIDADE BASICA,0000005150,URBANA,eSF,Jordão,Baixo Acre,Março,Cuidado com a Gestante e Puérpera,17,8,9,9,14,16,15,5,4,5,10,"1,025",27,37.96
5354072,UNIDADE DE SAUDE DA FAMILIA ANTONIO RODRIGUES DOURADO,CENTRO DE SAUDE/UNIDADE BASICA,0000005150,URBANA,eSF,Jordão,Baixo Acre,Abril,Cuidado com a Gestante e Puérpera,17,11,13,13,13,14,16,6,5,6,14,"1,169",26,44.96
5354072,UNIDADE DE SAUDE DA FAMILIA ANTONIO RODRIGUES DOURADO,CENTRO DE SAUDE/UNIDADE BASICA,0000005150,URBANA,eSF,Jordão,Baixo Acre,Maio,Cuidado com a Gestante e Puérpera,17,9,11,11,16,14,17,5,7,10,11,"1,169",28,41.75
5354072,UNIDADE DE SAUDE DA FAMILIA ANTONIO RODRIGUES DOURADO,CENTRO DE SAUDE/UNIDADE BASICA,0000005134,URBANA,eSF,Jordão,Baixo Acre,Junho,Cuidado com a Gestante e Puérpera,18,8,12,12,15,15,18,8,11,11,12,"1,278",29,44.07
5354072,UNIDADE DE SAUDE DA FAMILIA ANTONIO RODRIGUES DOURADO,CENTRO DE SAUDE/UNIDADE BASICA,0000005150,URBANA,eSF,Jordão,Baixo Acre,Julho,Cuidado com a Gestante e Puérpera,21,8,12,11,16,15,20,11,11,9,11,"1,326",32,41.44
5354072,UNIDADE DE SAUDE DA FAMILIA ANTONIO RODRIGUES DOURADO,CENTRO DE SAUDE/UNIDADE BASICA,0000005150,URBANA,eSF,Jordão,Baixo Acre,Agosto,Cuidado com a Gestante e Puérpera,19,7,13,12,13,15,20,13,8,5,14,"1,270",32,39.69
9516530,UNIDADE DE SAUDE DA FAMILIA MARIA LIMA SOUZA ARAGAO,CENTRO DE SAUDE/UNIDADE BASICA,0000005142,ESF MARIA LIMA SOUZA ARAGAO,eSF,Jordão,Baixo Acre,Janeiro,Cuidado com a Gestante e Puérpera,0,0,0,0,1,2,0,1,0,1,2,63,2,31.50
9516530,UNIDADE DE SAUDE DA FAMILIA MARIA LIMA SOUZA ARAGAO,CENTRO DE SAUDE/UNIDADE BASICA,0000005142,ESF MARIA LIMA SOUZA ARAGAO,eSF,Jordão,Baixo Acre,Fevereiro,Cuidado com a Gestante e Puérpera,0,0,0,0,1,2,0,1,0,1,2,63,2,31.50
9516530,UNIDADE DE SAUDE DA FAMILIA MARIA LIMA SOUZA ARAGAO,CENTRO DE SAUDE/UNIDADE BASICA,0000005142,ESF MARIA LIMA SOUZA ARAGAO,eSF,Jordão,Baixo Acre,Março,Cuidado com a Gestante e Puérpera,0,0,1,1,0,1,0,1,0,0,1,45,1,45.00
9516530,UNIDADE DE SAUDE DA FAMILIA MARIA LIMA SOUZA ARAGAO,CENTRO DE SAUDE/UNIDADE BASICA,0000005142,ESF MARIA LIMA SOUZA ARAGAO,eSF,Jordão,Baixo Acre,Abril,Cuidado com a Gestante e Puérpera,1,0,2,2,0,3,1,1,0,0,3,118,4,29.50
9516530,UNIDADE DE SAUDE DA FAMILIA MARIA LIMA SOUZA ARAGAO,CENTRO DE SAUDE/UNIDADE BASICA,0000005142,ESF MARIA LIMA SOUZA ARAGAO,eSF,Jordão,Baixo Acre,Maio,Cuidado com a Gestante e Puérpera,2,1,2,2,0,4,2,2,0,2,4,191,7,27.29
9516530,UNIDADE DE SAUDE DA FAMILIA MARIA LIMA SOUZA ARAGAO,CENTRO DE SAUDE/UNIDADE BASICA,0000005126,ESF MARIA LIMA SOUZA ARAGAO,eSF,Jordão,Baixo Acre,Junho,Cuidado com a Gestante e Puérpera,2,1,2,2,1,5,2,2,0,2,4,209,7,29.86
9516530,UNIDADE DE SAUDE DA FAMILIA MARIA LIMA SOUZA ARAGAO,CENTRO DE SAUDE/UNIDADE BASICA,0000005142,ESF MARIA LIMA SOUZA ARAGAO,eSF,Jordão,Baixo Acre,Julho,Cuidado com a Gestante e Puérpera,1,1,1,1,0,3,1,1,1,2,2,127,5,25.40
9516530,UNIDADE DE SAUDE DA FAMILIA MARIA LIMA SOUZA ARAGAO,CENTRO DE SAUDE/UNIDADE BASICA,0000005142,ESF MARIA LIMA SOUZA ARAGAO,eSF,Jordão,Baixo Acre,Agosto,Cuidado com a Gestante e Puérpera,1,1,2,1,0,4,1,2,1,1,3,154,4,38.50
2000091,U S F JOSE ARAUJO,CENTRO DE SAUDE/UNIDADE BASICA,0000005185,IRACEMA,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Janeiro,Cuidado com a Gestante e Puérpera,8,2,1,0,1,4,4,1,1,0,3,233,12,19.42
2000091,U S F JOSE ARAUJO,CENTRO DE SAUDE/UNIDADE BASICA,0000005185,IRACEMA,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Fevereiro,Cuidado com a Gestante e Puérpera,12,3,3,0,6,4,5,1,1,1,5,381,17,22.41
2000091,U S F JOSE ARAUJO,CENTRO DE SAUDE/UNIDADE BASICA,0000005185,IRACEMA,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Março,Cuidado com a Gestante e Puérpera,9,1,3,0,5,3,4,0,0,2,5,297,13,22.85
2000091,U S F JOSE ARAUJO,CENTRO DE SAUDE/UNIDADE BASICA,0000005185,IRACEMA,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Abril,Cuidado com a Gestante e Puérpera,9,2,5,0,6,4,4,1,2,5,5,396,15,26.40
2000091,U S F JOSE ARAUJO,CENTRO DE SAUDE/UNIDADE BASICA,0000005185,IRACEMA,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Maio,Cuidado com a Gestante e Puérpera,9,3,6,0,6,1,3,1,1,4,3,342,17,20.12
2000091,U S F JOSE ARAUJO,CENTRO DE SAUDE/UNIDADE BASICA,0000005185,IRACEMA,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Junho,Cuidado com a Gestante e Puérpera,7,5,6,0,9,2,3,1,5,6,3,430,15,28.7
2000091,U S F JOSE ARAUJO,CENTRO DE SAUDE/UNIDADE BASICA,0000005185,IRACEMA,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Julho,Cuidado com a Gestante e Puérpera,8,5,6,1,7,4,3,2,5,5,5,467,17,27.47
2000091,U S F JOSE ARAUJO,CENTRO DE SAUDE/UNIDADE BASICA,0000005185,IRACEMA,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Agosto,Cuidado com a Gestante e Puérpera,9,4,6,2,7,6,3,1,2,2,5,432,18,24.00
2000105,U S F QUINTINO RIO BRANCO LEBRE,CENTRO DE SAUDE/UNIDADE BASICA,0000005193,CENTRO,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Janeiro,Cuidado com a Gestante e Puérpera,24,13,13,3,7,15,16,6,7,3,22,"1,185",30,39.50
2000105,U S F QUINTINO RIO BRANCO LEBRE,CENTRO DE SAUDE/UNIDADE BASICA,0000005193,CENTRO,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,fevereiro,Cuidado com a Gestante e Puérpera,25,8,10,3,6,10,16,3,6,3,18,997,28,35.61
2000105,U S F QUINTINO RIO BRANCO LEBRE,CENTRO DE SAUDE/UNIDADE BASICA,0000005193,CENTRO,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Março,Cuidado com a Gestante e Puérpera,28,8,10,4,5,10,19,4,9,3,19,"1,099",30,36.63
2000105,U S F QUINTINO RIO BRANCO LEBRE,CENTRO DE SAUDE/UNIDADE BASICA,0000005193,CENTRO,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Abril,Cuidado com a Gestante e Puérpera,22,5,6,3,4,8,16,2,5,3,18,850,23,36.96
2000105,U S F QUINTINO RIO BRANCO LEBRE,CENTRO DE SAUDE/UNIDADE BASICA,0000005193,CENTRO,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Maio,Cuidado com a Gestante e Puérpera,23,5,7,2,5,7,14,2,4,3,16,815,24,33.96
2000105,U S F QUINTINO RIO BRANCO LEBRE,CENTRO DE SAUDE/UNIDADE BASICA,0000005193,CENTRO,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Junho,Cuidado com a Gestante e Puérpera,20,5,6,1,3,9,12,1,2,2,15,704,20,35.2
2000105,U S F QUINTINO RIO BRANCO LEBRE,CENTRO DE SAUDE/UNIDADE BASICA,0000005193,CENTRO,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Julho,Cuidado com a Gestante e Puérpera,19,6,8,2,4,9,12,5,2,1,16,775,19,40.79
2000105,U S F QUINTINO RIO BRANCO LEBRE,CENTRO DE SAUDE/UNIDADE BASICA,0000005193,CENTRO,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Agosto,Cuidado com a Gestante e Puérpera,19,8,10,6,5,11,12,6,6,1,16,919,20,45.95
2002221,U S F FRANCISCO ALENCAR,CENTRO DE SAUDE/UNIDADE BASICA,0000005223,PARANA PENTENCOSTES,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Janeiro,Cuidado com a Gestante e Puérpera,14,2,2,3,11,1,13,4,0,3,10,581,18,32.28
2002221,U S F FRANCISCO ALENCAR,CENTRO DE SAUDE/UNIDADE BASICA,0000005223,PARANA PENTENCOSTES,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Fevereiro,Cuidado com a Gestante e Puérpera,14,2,2,3,13,4,13,5,1,3,10,644,18,35.78
2002221,U S F FRANCISCO ALENCAR,CENTRO DE SAUDE/UNIDADE BASICA,0000005223,PARANA PENTENCOSTES,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Março,Cuidado com a Gestante e Puérpera,14,2,1,4,12,4,13,6,2,2,10,644,19,33.89
2002221,U S F FRANCISCO ALENCAR,CENTRO DE SAUDE/UNIDADE BASICA,0000005223,PARANA PENTENCOSTES,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Abril,Cuidado com a Gestante e Puérpera,12,0,1,1,9,3,11,2,2,0,6,435,15,29.00
2002221,U S F FRANCISCO ALENCAR,CENTRO DE SAUDE/UNIDADE BASICA,0000005223,PARANA PENTENCOSTES,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Maio,Cuidado com a Gestante e Puérpera,14,3,2,4,11,3,13,5,4,3,10,662,17,38.94
2002221,U S F FRANCISCO ALENCAR,CENTRO DE SAUDE/UNIDADE BASICA,0000005223,PARANA PENTENCOSTES,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Junho,Cuidado com a Gestante e Puérpera,15,4,2,4,11,4,13,5,5,6,11,735,18,40.8
2002221,U S F FRANCISCO ALENCAR,CENTRO DE SAUDE/UNIDADE BASICA,0000005223,PARANA PENTENCOSTES,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Julho,Cuidado com a Gestante e Puérpera,11,1,2,3,9,5,10,4,2,3,7,524,14,37.43
2002221,U S F FRANCISCO ALENCAR,CENTRO DE SAUDE/UNIDADE BASICA,0000005223,PARANA PENTENCOSTES,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Agosto,Cuidado com a Gestante e Puérpera,11,3,3,3,10,6,9,4,3,3,9,587,15,39.13
2002272,UNIDADE S FAMILIA DR CERQUEIRA,CENTRO DE SAUDE/UNIDADE BASICA,0000005231,GUARANI,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Janeiro,Cuidado com a Gestante e Puérpera,20,6,8,1,11,6,15,4,3,1,16,839,21,39.95
2002272,UNIDADE S FAMILIA DR CERQUEIRA,CENTRO DE SAUDE/UNIDADE BASICA,0000005231,GUARANI,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Fevereiro,Cuidado com a Gestante e Puérpera,21,9,11,1,15,8,16,7,3,3,16,"1,011",22,45.95
2002272,UNIDADE S FAMILIA DR CERQUEIRA,CENTRO DE SAUDE/UNIDADE BASICA,0000005231,GUARANI,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Março,Cuidado com a Gestante e Puérpera,18,8,10,1,15,7,13,10,4,4,14,954,21,45.43
2002272,UNIDADE S FAMILIA DR CERQUEIRA,CENTRO DE SAUDE/UNIDADE BASICA,0000005231,GUARANI,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Abril,Cuidado com a Gestante e Puérpera,18,10,10,0,16,9,14,9,6,3,19,"1,044",22,47.45
2002272,UNIDADE S FAMILIA DR CERQUEIRA,CENTRO DE SAUDE/UNIDADE BASICA,0000005231,GUARANI,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Maio,Cuidado com a Gestante e Puérpera,25,11,11,0,19,13,20,11,10,5,20,"1,330",28,47.50
2002272,UNIDADE S FAMILIA DR CERQUEIRA,CENTRO DE SAUDE/UNIDADE BASICA,0000005231,GUARANI,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Junho,Cuidado com a Gestante e Puérpera,23,13,12,0,17,12,19,12,13,8,18,"1,346",26,51.8
2002272,UNIDADE S FAMILIA DR CERQUEIRA,CENTRO DE SAUDE/UNIDADE BASICA,0000005231,GUARANI,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Julho,Cuidado com a Gestante e Puérpera,21,11,13,0,13,11,17,10,11,7,16,"1,191",24,49.63
2002272,UNIDADE S FAMILIA DR CERQUEIRA,CENTRO DE SAUDE/UNIDADE BASICA,0000005231,GUARANI,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Agosto,Cuidado com a Gestante e Puérpera,16,7,10,0,11,8,13,6,7,5,14,889,19,46.79
6568629,U S F SOFIA ALMEIDA BARRETO,CENTRO DE SAUDE/UNIDADE BASICA,0000005258,SAO FRANCISCO,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Janeiro,Cuidado com a Gestante e Puérpera,14,5,7,1,9,10,4,1,4,3,15,671,21,31.95
6568629,U S F SOFIA ALMEIDA BARRETO,CENTRO DE SAUDE/UNIDADE BASICA,0000005258,SAO FRANCISCO,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Fevereiro,Cuidado com a Gestante e Puérpera,13,6,8,0,8,10,2,4,5,1,12,634,20,31.70
6568629,U S F SOFIA ALMEIDA BARRETO,CENTRO DE SAUDE/UNIDADE BASICA,0000005258,SAO FRANCISCO,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Março,Cuidado com a Gestante e Puérpera,17,9,11,1,12,14,2,7,7,3,17,917,25,36.68
6568629,U S F SOFIA ALMEIDA BARRETO,CENTRO DE SAUDE/UNIDADE BASICA,0000005258,SAO FRANCISCO,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Abril,Cuidado com a Gestante e Puérpera,23,9,11,1,12,13,2,6,7,6,17,986,31,31.81
6568629,U S F SOFIA ALMEIDA BARRETO,CENTRO DE SAUDE/UNIDADE BASICA,0000005258,SAO FRANCISCO,eSF,Mâncio Lima,Juruá/Tarauacá e Envira,Maio,Cuidado com a Gestante e Puérpera,22,11,12,0,18,14,3,6,7,5,16,"1,048",29,36.14
